"year","month","precipitation_sum","temperature_2m_mean...C.","soil_temperature_0_to_7cm_mean...C.","wind_speed_10m_mean..km.h.","relative_humidity_2m_mean....","dew_point_2m_mean...C.","sunshine_duration..s.","precipitation_sum_baseline","temperature_2m_mean...C._baseline","soil_temperature_0_to_7cm_mean...C._baseline","wind_speed_10m_mean..km.h._baseline","relative_humidity_2m_mean...._baseline","dew_point_2m_mean...C._baseline","sunshine_duration..s._baseline","precipitation_sum_anomaly","temperature_2m_mean...C._anomaly","soil_temperature_0_to_7cm_mean...C._anomaly","wind_speed_10m_mean..km.h._anomaly","relative_humidity_2m_mean...._anomaly","dew_point_2m_mean...C._anomaly","sunshine_duration..s._anomaly"
2021,3,54.6,5.13548387096774,4.4741935483871,27.041935483871,84.7096774193548,2.69032258064516,28269.1574193548,48.1666666666667,5.9741935483871,5.77688172043011,26.2672043010753,81.0967741935484,2.86827956989247,27835.6644086021,6.43333333333333,-0.838709677419357,-1.30268817204301,0.774731182795733,3.61290322580641,-0.177956989247313,433.493010752667
2021,4,32.5,6.18333333333333,6.86,28.1666666666667,77.3333333333333,2.43666666666667,38577.1986666667,44.6166666666667,7.91888888888889,7.97,25.5994444444445,79.1666666666667,4.43111111111111,36561.5592777778,-12.1166666666667,-1.73555555555556,-1.11,2.56722222222223,-1.83333333333336,-1.99444444444444,2015.63938888891
2021,5,120.1,9.60322580645161,9.75806451612903,24.3709677419355,84.8709677419355,7.12903225806452,34899.2774193548,66.5166666666667,11.3086021505377,11.1951612903226,23.6591397849462,82.1397849462366,8.28817204301076,41772.1284946237,53.5833333333333,-1.70537634408604,-1.43709677419354,0.711827956989268,2.73118279569893,-1.15913978494624,-6872.85107526885
2021,6,50,14.8066666666667,14.4666666666667,19.0433333333333,86.5,12.5133333333333,43575.353,68.7666666666667,14.97,14.8805555555556,22.0672222222222,83.2166666666667,12.0788888888889,43975.0287777778,-18.7666666666667,-0.1633333333333,-0.413888888888867,-3.02388888888892,3.28333333333332,0.434444444444416,-399.675777777768
2021,7,62.6,17.5354838709677,17.8548387096774,21.4967741935484,84.8709677419355,14.9032258064516,45363.4680645161,100.65,17.1548387096774,17.95,24.2752688172043,80.3172043010753,13.6639784946236,41840.1964516129,-38.05,0.380645161290282,-0.0951612903226007,-2.77849462365588,4.55376344086024,1.23924731182795,3523.2716129032
2021,8,118.4,17.258064516129,18.6548387096774,27.0290322580645,80.3548387096774,13.8064516129032,38835.0451612903,75.7833333333333,18.2763440860215,19.1327956989247,23.1376344086021,78.8924731182796,14.4779569892473,40774.6396236559,42.6166666666667,-1.01827956989248,-0.477956989247332,3.89139784946235,1.46236559139783,-0.671505376344101,-1939.59446236562
2021,9,59.4,16.6766666666667,17.6366666666667,22.84,80.6333333333333,13.2266666666667,30835.221,91.8,16.7025757575757,18.0122727272727,24.9336868686869,78.369696969697,12.8233838383838,32037.452010101,-32.4,-0.0259090909090318,-0.375606060606035,-2.09368686868687,2.26363636363635,0.403282828282851,-1202.231010101
2021,10,145.8,12.8967741935484,14.258064516129,30.8225806451613,79.8387096774194,9.39677419354839,20523.0922580645,131.8,13.2064516129032,14.641935483871,29.9574193548387,81.2709677419355,9.9767741935484,20498.2663225806,14,-0.309677419354841,-0.383870967741959,0.865161290322579,-1.43225806451611,-0.580000000000013,24.8259354838592
2021,11,66.1,9.06666666666667,10.64,28.67,82.7666666666667,6.22333333333333,12031.8886666667,101.92,9.04133333333334,11.214,30.6806666666667,82.72,6.18533333333333,12480.247,-35.82,0.0253333333333341,-0.574,-2.01066666666668,0.0466666666666953,0.0379999999999985,-448.358333333294
2021,12,87.5,5.33548387096774,7.25806451612903,28.3709677419355,86.5483870967742,3.15483870967742,8866.85612903226,98.82,5.80516129032258,7.62967741935484,30.9974193548387,86.541935483871,3.66838709677419,7261.08483870968,-11.32,-0.46967741935484,-0.371612903225808,-2.62645161290322,0.00645161290324836,-0.513548387096772,1605.77129032258
