"year","month","precipitation_sum","temperature_2m_mean...C.","soil_temperature_0_to_7cm_mean...C.","wind_speed_10m_mean..km.h.","relative_humidity_2m_mean....","dew_point_2m_mean...C.","sunshine_duration..s.","precipitation_sum_baseline","temperature_2m_mean...C._baseline","soil_temperature_0_to_7cm_mean...C._baseline","wind_speed_10m_mean..km.h._baseline","relative_humidity_2m_mean...._baseline","dew_point_2m_mean...C._baseline","sunshine_duration..s._baseline","precipitation_sum_anomaly","temperature_2m_mean...C._anomaly","soil_temperature_0_to_7cm_mean...C._anomaly","wind_speed_10m_mean..km.h._anomaly","relative_humidity_2m_mean...._anomaly","dew_point_2m_mean...C._anomaly","sunshine_duration..s._anomaly"
2023,4,50.9,8.09666666666667,8.42,11.91,73,3.17333333333333,26818.5863333333,40.75,9.68500000000001,9.89249999999999,11.59,70.75,4.21833333333333,31991.45125,10.15,-1.58833333333334,-1.47249999999999,0.319999999999993,2.24999999999997,-1.045,-5172.8649166667
2023,5,10.5,13.8,13.9774193548387,10.9064516129032,65.9032258064516,7,41205.925483871,45.225,14.8483870967742,15.2153225806452,10.7306451612903,65.5887096774193,7.85806451612904,40912.5119354839,-34.725,-1.04838709677417,-1.23790322580648,0.175806451612891,0.314516129032256,-0.858064516129042,293.413548387121
2023,6,61,19.5,19.7233333333333,9.82,61.8333333333333,11.15,45099.46,56.525,19.1308333333333,19.3616666666667,10.6433333333333,63.8333333333333,11.3941666666667,45606.7346666667,4.475,0.369166666666676,0.36166666666665,-0.823333333333325,-2.00000000000003,-0.244166666666674,-507.274666666679
2023,7,62.1,20.4935483870968,20.8774193548387,12.3387096774194,59.5806451612903,11.5709677419355,42327.6751612903,65.475,20.2903225806452,20.9717741935484,11.016935483871,61.9435483870968,11.9475806451613,41046.0288709677,-3.37499999999999,0.203225806451627,-0.0943548387096982,1.32177419354842,-2.36290322580648,-0.3766129032258,1281.64629032258
2023,8,81.2,19.9096774193548,20.4741935483871,9.9,71.5483870967742,14.1903225806452,34975.834516129,49.875,20.633064516129,21.3120967741935,9.41774193548387,65,13.1048387096774,38526.7216935484,31.325,-0.723387096774225,-0.83790322580645,0.482258064516127,6.54838709677421,1.08548387096777,-3550.8871774194
2023,9,23,18.62,18.6833333333333,8.59666666666667,70.5666666666667,12.6233333333333,37519.4823333333,52,17.0740151515152,17.6022727272727,10.9267424242424,69.789393939394,10.9689393939394,34024.1806969697,-29,1.54598484848485,1.08106060606057,-2.33007575757575,0.777272727272759,1.65439393939391,3495.3016363636
2023,10,118.6,13.158064516129,13.1870967741935,12.6225806451613,78.3870967741936,9.14516129032258,17604.2938709677,65.0333333333333,12.8763440860215,12.7967741935484,11.3913978494624,80.4731182795699,9.35806451612903,22597.6677419355,53.5666666666667,0.2817204301075,0.390322580645133,1.23118279569893,-2.08602150537631,-0.21290322580645,-4993.3738709678
2023,11,76.8,6.29666666666667,6.68333333333333,15.2433333333333,80.9333333333333,3.14666666666667,12391.4956666667,54.1333333333333,6.13555555555556,6.45777777777778,12.7477777777778,83.3555555555555,3.39,14027.6358888889,22.6666666666667,0.161111111111113,0.225555555555554,2.49555555555553,-2.42222222222225,-0.24333333333333,-1636.1402222222
2023,12,113.7,4.49354838709677,4.20967741935484,15.4258064516129,85.5161290322581,2.18387096774194,8766.60774193548,77.8,3.42043010752688,3.24086021505376,13.7483870967742,85.8064516129032,1.18709677419355,9155.74591397851,35.9,1.07311827956989,0.968817204301077,1.6774193548387,-0.290322580645125,0.996774193548392,-389.138172043025
2024,1,48,1.85483870967742,1.69677419354839,15.2129032258065,78.9677419354839,-1.51612903225806,14124.2419354839,50.55,3.20483870967742,3.0008064516129,14.616935483871,82.1532258064516,0.328225806451613,10951.3413709677,-2.55,-1.35,-1.30403225806451,0.5959677419355,-3.18548387096772,-1.84435483870967,3172.90056451616
2024,2,74.9,7.31379310344828,6.93793103448276,14.2758620689655,81.3793103448276,4.19310344827586,14194.0155172414,52.475,4.4070197044335,4.22198275862069,14.0948583743842,79.1126847290641,0.90899014778325,17251.5037900246,22.425,2.90677339901478,2.71594827586207,0.181003694581259,2.26662561576354,3.28411330049261,-3057.48827278325
2024,3,46.5,7.65806451612903,7.53548387096774,10.5967741935484,78.4516129032258,3.8741935483871,28380.0161290323,42.65,6.07096774193549,5.72016129032258,10.683064516129,74.7258064516129,1.55241935483871,27152.6545967742,3.85,1.58709677419354,1.81532258064516,-0.0862903225806395,3.7258064516129,2.32177419354839,1227.3615322581
2024,4,47.2,11.0966666666667,11.16,11.7766666666667,71.2666666666667,5.72333333333333,34343.519,40.75,9.68500000000001,9.89249999999999,11.59,70.75,4.21833333333333,31991.45125,6.45,1.41166666666669,1.26750000000001,0.186666666666692,0.516666666666666,1.505,2352.06775
2024,5,65.2,16.3032258064516,16.5161290322581,9.70967741935484,69.3225806451613,10.0903225806452,35884.0406451613,45.225,14.8483870967742,15.2153225806452,10.7306451612903,65.5887096774193,7.85806451612904,40912.5119354839,19.975,1.45483870967742,1.30080645161292,-1.02096774193547,3.73387096774195,2.23225806451616,-5028.47129032257
2024,6,71.3,17.9133333333333,18.4233333333333,10.6133333333333,68.8333333333333,11.6233333333333,43728.1346666667,56.525,19.1308333333333,19.3616666666667,10.6433333333333,63.8333333333333,11.3941666666667,45606.7346666667,14.775,-1.21750000000003,-0.93833333333335,-0.030000000000026,4.99999999999997,0.229166666666625,-1878.59999999998
2024,7,64.8,20.4903225806452,21.3129032258065,9.75483870967742,64.3870967741936,12.8677419354839,41049.4377419355,65.475,20.2903225806452,20.9717741935484,11.016935483871,61.9435483870968,11.9475806451613,41046.0288709677,-0.674999999999997,0.200000000000024,0.341129032258102,-1.26209677419356,2.44354838709682,0.920161290322602,3.40887096777442
2024,8,52.5,21.641935483871,22.4451612903226,9.29354838709678,64.2258064516129,13.8774193548387,39751.5677419355,49.875,20.633064516129,21.3120967741935,9.41774193548387,65,13.1048387096774,38526.7216935484,2.625,1.00887096774197,1.13306451612905,-0.124193548387092,-0.774193548387103,0.772580645161275,1224.8460483871
2024,9,86.6,17.43,18.24,12.8633333333333,67.1666666666667,10.6466666666667,31037.7916666667,52,17.0740151515152,17.6022727272727,10.9267424242424,69.789393939394,10.9689393939394,34024.1806969697,34.6,0.355984848484848,0.637727272727272,1.93659090909088,-2.62272727272725,-0.322272727272692,-2986.389030303
2024,10,49.6,11.9548387096774,12.1354838709677,10.5838709677419,83.0967741935484,8.99354838709677,23741.4932258065,65.0333333333333,12.8763440860215,12.7967741935484,11.3913978494624,80.4731182795699,9.35806451612903,22597.6677419355,-15.4333333333333,-0.921505376344101,-0.661290322580667,-0.807526881720467,2.6236559139785,-0.36451612903226,1143.825483871
2024,11,45.9,5.79666666666667,6.21666666666667,12.41,83.7333333333333,3.11,12420.7046666667,54.1333333333333,6.13555555555556,6.45777777777778,12.7477777777778,83.3555555555555,3.39,14027.6358888889,-8.23333333333333,-0.338888888888887,-0.241111111111106,-0.337777777777767,0.377777777777766,-0.28,-1606.9312222222
2024,12,35.4,3.56774193548387,3.47096774193548,13.6806451612903,85.4193548387097,1.29354838709677,10897.8961290323,77.8,3.42043010752688,3.24086021505376,13.7483870967742,85.8064516129032,1.18709677419355,9155.74591397851,-42.4,0.14731182795699,0.230107526881717,-0.0677419354839,-0.387096774193537,0.106451612903221,1742.15021505379
2025,1,56.1,2.57096774193548,2.06129032258064,14.3129032258065,82.3548387096774,-0.32258064516129,12994.0893548387,50.55,3.20483870967742,3.0008064516129,14.616935483871,82.1532258064516,0.328225806451613,10951.3413709677,5.55,-0.63387096774194,-0.939516129032262,-0.304032258064501,0.201612903225779,-0.650806451612903,2042.74798387096
2025,2,23.4,1.33928571428571,1.225,9.12142857142857,79.4642857142857,-2.07857142857143,18916.6603571429,52.475,4.4070197044335,4.22198275862069,14.0948583743842,79.1126847290641,0.90899014778325,17251.5037900246,-29.075,-3.06773399014779,-2.99698275862069,-4.97342980295567,0.351600985221637,-2.98756157635468,1665.15656711825
2025,3,14,5.73225806451613,5.01290322580645,8.91290322580645,75.258064516129,1.31290322580645,30365.1312903226,42.65,6.07096774193549,5.72016129032258,10.683064516129,74.7258064516129,1.55241935483871,27152.6545967742,-28.65,-0.338709677419355,-0.70725806451613,-1.77016129032259,0.5322580645161,-0.23951612903226,3212.4766935484
2025,4,36.9,11.19,11.5233333333333,9.40333333333333,71.2666666666667,5.75333333333333,37044.1636666667,40.75,9.68500000000001,9.89249999999999,11.59,70.75,4.21833333333333,31991.45125,-3.85,1.50499999999999,1.63083333333331,-2.18666666666668,0.516666666666666,1.535,5052.7124166667
2025,5,58.7,13.6838709677419,14.6709677419355,11.5774193548387,63.1935483870968,6.11935483870968,42419.9106451613,45.225,14.8483870967742,15.2153225806452,10.7306451612903,65.5887096774193,7.85806451612904,40912.5119354839,13.475,-1.16451612903228,-0.544354838709674,0.84677419354839,-2.39516129032255,-1.73870967741936,1507.39870967742
2025,6,71.8,19.2933333333333,19.4133333333333,12.51,63.8,11.5166666666667,46247.3243333333,56.525,19.1308333333333,19.3616666666667,10.6433333333333,63.8333333333333,11.3941666666667,45606.7346666667,15.275,0.162499999999977,0.0516666666666481,1.86666666666667,-0.0333333333333314,0.122500000000025,640.589666666623
2025,7,98.6,19.7741935483871,20.4774193548387,11.1451612903226,66.0322580645161,12.4193548387097,39734.5509677419,65.475,20.2903225806452,20.9717741935484,11.016935483871,61.9435483870968,11.9475806451613,41046.0288709677,33.125,-0.516129032258075,-0.4943548387097,0.128225806451619,4.08870967741932,0.4717741935484,-1311.47790322582
2025,8,35.7,19.4096774193548,20.1290322580645,9.98709677419355,61.9677419354839,11.1064516129032,39483.8061290323,49.875,20.633064516129,21.3120967741935,9.41774193548387,65,13.1048387096774,38526.7216935484,-14.175,-1.22338709677422,-1.18306451612905,0.569354838709677,-3.0322580645161,-1.99838709677423,957.084435483899
2025,9,40.1,17.7227272727273,18.0590909090909,12.0136363636364,68.5909090909091,11.3590909090909,34285.7504545455,52,17.0740151515152,17.6022727272727,10.9267424242424,69.789393939394,10.9689393939394,34024.1806969697,-11.9,0.648712121212149,0.456818181818175,1.08689393939398,-1.19848484848485,0.390151515151508,261.569757575802
