Longitude,Latitude
7.72273583333333,53.7742472222222
7.72272194444444,53.7742722222222
7.72271388888889,53.7743944444444
7.72583583333333,53.7682719444444
7.72275527777778,53.7743830555556
7.72270555555556,53.7744052777778
7.7227025,53.7744361111111
7.72260555555556,53.7744330555556
7.72275527777778,53.7742580555556
7.72530527777778,53.7684055555556
7.72520833333333,53.7683552777778
7.7227025,53.7744138888889
7.72273888888889,53.7743719444444
7.72271083333333,53.7742413888889
7.72273055555556,53.7742722222222
7.72269444444444,53.7744194444444
7.72272194444444,53.7743025
7.72518055555556,53.7683219444444
7.7252275,53.7683527777778
7.72524138888889,53.768325
7.72269694444444,53.7744305555556
7.72533888888889,53.7682802777778
7.72527194444444,53.7683944444444
7.71823055555556,53.7682305555556
7.72271083333333,53.7742219444444
7.72273333333333,53.7742580555556
7.72271083333333,53.7744222222222
7.72523583333333,53.7683636111111
7.72274138888889,53.7742497222222
7.72268055555556,53.7743802777778
7.72275527777778,53.7742525
7.72273888888889,53.7743719444444
7.72272194444444,53.7742691666667
7.72524444444444,53.7683861111111
7.72274444444444,53.7742525
7.72274694444444,53.7744444444444
7.72277777777778,53.7742413888889
7.72275527777778,53.7743136111111
7.72275527777778,53.7743136111111
7.72276388888889,53.7742525
7.72266111111111,53.7742222222222
7.72274694444444,53.7742194444444
7.72277194444444,53.7743552777778
7.72276083333333,53.8388888888889
7.72269444444444,53.7744194444444
7.72275277777778,53.7742525
7.72272194444444,53.7742722222222
7.7252275,53.7683611111111
7.7227025,53.7744194444444
7.72275277777778,53.7742580555556
7.72271388888889,53.7742691666667
7.7252025,53.7683722222222
7.72268583333333,53.7743219444444
7.72278583333333,53.77435
7.72273888888889,53.7743719444444
7.72259694444444,53.7743777777778
7.72276083333333,53.7742388888889
7.72524444444444,53.7683694444444
7.72275833333333,53.7742525
7.72269444444444,53.7744888888889
7.72273888888889,53.7743719444444
7.72277777777778,53.7742638888889
7.72271388888889,53.7743611111111
7.72270555555556,53.7744111111111
7.72581944444444,53.7682969444444
7.7227275,53.7742361111111
7.72278027777778,53.7744638888889
7.72274138888889,53.7743777777778
7.72523888888889,53.7683805555556
7.72276083333333,53.7742580555556
7.72275833333333,53.7742497222222
7.72274444444444,53.7743611111111
7.72275527777778,53.7743136111111
7.72273583333333,53.7743969444444
7.72521944444444,53.7683611111111
7.72523055555556,53.7683413888889
7.72523055555556,53.7683552777778
7.7227025,53.7744330555556
7.72531388888889,53.7682191666667
7.72273583333333,53.7742472222222
7.72274444444444,53.7742525
7.72274694444444,53.7742472222222
7.72260555555556,53.7744330555556
7.72271944444444,53.7742858333333
7.72263611111111,53.7743944444444
7.72259694444444,53.7743777777778
7.72258055555556,53.7744608333333
7.72270555555556,53.7742722222222
7.72521944444444,53.7683636111111
7.72275,53.7744608333333
7.72265,53.7743944444444
7.72266111111111,53.7744330555556
7.72521083333333,53.7683861111111
7.72278583333333,53.77435
7.71727777777778,53.7754194444444
7.71721944444444,53.7754416666667
7.71718055555556,53.77545
7.71721944444444,53.7754416666667
7.70508055555556,53.7715333333333
7.71724166666667,53.7753583333333
7.71727777777778,53.7754194444444
7.71710277777778,53.7752583333333
7.71683333333333,53.7751027777778
7.71701111111111,53.7753166666667
7.71720555555556,53.7752944444444
7.71701666666667,53.775475
7.71725555555556,53.7753333333333
7.71721944444444,53.7754416666667
7.71715833333333,53.7754416666667
7.71725555555556,53.7753333333333
7.71725555555556,53.7753333333333
7.71710277777778,53.7752583333333
7.71701111111111,53.7753166666667
7.71718055555556,53.77545
7.71718055555556,53.77545
7.71710277777778,53.7752583333333
7.71724166666667,53.7753472222222
7.71710277777778,53.7752583333333
7.71727777777778,53.7754194444444
7.71725555555556,53.7753333333333
7.71716666666667,53.7753416666667
7.71713055555556,53.7753305555556
7.71699166666667,53.7754972222222
7.71728611111111,53.775325
7.71721388888889,53.775375
7.71727777777778,53.7754194444444
7.71725555555556,53.7753333333333
7.71715833333333,53.7754416666667
7.723925,53.773925
7.72278611111111,53.7735083333333
7.723925,53.773925
7.72275,53.7735138888889
7.72275,53.7735138888889
7.72274166666667,53.7735555555556
7.72305833333333,53.7737388888889
7.72271666666667,53.7735055555556
7.72277777777778,53.7735777777778
7.72276111111111,53.7734166666667
7.72267222222222,53.7740305555556
7.72265277777778,53.7739305555556
7.72275555555556,53.7734472222222
7.7226,53.773975
7.72270555555556,53.7739694444444
7.72276111111111,53.7734166666667
7.72269722222222,53.7735388888889
7.72536111111111,53.7683444444444
7.71303611111111,53.7713888888889
7.72282222222222,53.7740611111111
7.72548055555556,53.7684083333333
7.72272222222222,53.7740416666667
7.72538055555556,53.7683555555556
7.72539444444444,53.7683194444444
7.72261944444444,53.7737722222222
7.72264722222222,53.7737944444444
7.72282777777778,53.7735388888889
7.72274166666667,53.7735555555556
7.7226,53.773975
7.72233055555556,53.7741222222222
7.72258055555556,53.7742055555556
7.72523055555556,53.7683444444444
7.72305833333333,53.7737388888889
7.72277777777778,53.7735777777778
7.72272777777778,53.7737305555556
7.72267777777778,53.7735916666667
7.72272777777778,53.7737277777778
7.72269166666667,53.7735194444444
7.72271666666667,53.7735055555556
7.72282222222222,53.7740611111111
7.72536111111111,53.7683444444444
7.72534444444444,53.7683611111111
7.72282777777778,53.7735416666667
7.72534166666667,53.7683361111111
7.72268055555556,53.7739805555556
7.72256388888889,53.7739694444444
7.72264166666667,53.7737916666667
7.72273055555556,53.7736805555556
7.72398055555556,53.7739805555556
7.72276111111111,53.7734166666667
7.72279166666667,53.7735472222222
7.72267777777778,53.7737472222222
7.72279166666667,53.7735472222222
7.72266111111111,53.773475
7.722675,53.7739555555556
7.72266111111111,53.773475
7.72271111111111,53.7740611111111
7.72278611111111,53.7735083333333
7.72305833333333,53.7737388888889
7.72266111111111,53.773475
7.72277777777778,53.7735777777778
7.723925,53.773925
7.72233055555556,53.7741222222222
7.72548055555556,53.7684083333333
7.72548055555556,53.7684083333333
7.72270833333333,53.7737805555556
7.72305833333333,53.7737388888889
7.72271944444444,53.7742138888889
7.72267777777778,53.7735916666667
7.72305833333333,53.7737388888889
7.72270833333333,53.7737805555556
7.72538055555556,53.7683555555556
7.72265833333333,53.7735527777778
7.72264444444444,53.7737138888889
7.722625,53.7737430555556
7.72279166666667,53.7735472222222
7.72398055555556,53.7739805555556
7.72268055555556,53.7739805555556
7.72398055555556,53.7739805555556
7.72398055555556,53.7739805555556
7.72270555555556,53.7739694444444
7.72260833333333,53.7737222222222
7.72267222222222,53.7737972222222
7.7228,53.7737805555556
7.722675,53.7739555555556
7.72282777777778,53.7735416666667
7.72530833333333,53.76835
7.723925,53.773925
7.72271111111111,53.7740611111111
7.72258055555556,53.7742055555556
7.72257222222222,53.7738222222222
7.72271666666667,53.7735055555556
7.725175,53.7683777777778
7.72269722222222,53.7735388888889
7.72256388888889,53.7739694444444
7.72266666666667,53.7737194444444
7.72282777777778,53.7735388888889
7.72275555555556,53.7736916666667
7.72269722222222,53.7736805555556
7.71303611111111,53.7713888888889
7.72539444444444,53.7683194444444
7.7226,53.7737361111111
7.72266111111111,53.7737222222222
7.71729722222222,53.7754055555556
7.71721944444444,53.7754444444444
7.71720555555556,53.7754194444444
7.71721944444444,53.7754444444444
7.71729722222222,53.7754055555556
7.71721944444444,53.7754444444444
7.71723888888889,53.7754194444444
7.71721944444444,53.7754444444444
7.71724166666667,53.7754388888889
7.71735555555556,53.7755
7.71723888888889,53.7754194444444
7.71721944444444,53.7754444444444
7.71726944444444,53.775475
7.71723888888889,53.7754194444444
7.71718611111111,53.7757222222222
7.71738055555556,53.7756083333333
7.71718611111111,53.7757222222222
7.71728611111111,53.7756305555556
7.71727777777778,53.7756444444444
7.71710555555556,53.7753027777778
7.71721111111111,53.7754861111111
7.71725277777778,53.7751083333333
7.71710555555556,53.7753027777778
7.71737777777778,53.7756333333333
7.71743611111111,53.7756166666667
7.717125,53.7754194444444
7.71706666666667,53.7756416666667
7.71720277777778,53.7752416666667
7.71716388888889,53.7752416666667
7.71721388888889,53.7753694444444
7.71728611111111,53.7756305555556
7.71731666666667,53.7673166666667
7.71731666666667,53.7673166666667
7.71743611111111,53.7756166666667
7.71710555555556,53.7752833333333
7.71716388888889,53.7752416666667
7.71737777777778,53.7756333333333
7.71730277777778,53.7753777777778
7.717575,53.7756472222222
7.71730277777778,53.7753777777778
7.71731666666667,53.7754583333333
7.71742777777778,53.7753583333333
7.71743611111111,53.7756166666667
7.71732777777778,53.7757555555556
7.71738055555556,53.7756083333333
7.7173,53.7754527777778
7.71725277777778,53.7751083333333
7.71708888888889,53.7752583333333
7.71729444444444,53.7754027777778
7.71744166666667,53.775775
7.71721388888889,53.7753694444444
7.71708888888889,53.7752583333333
7.71716388888889,53.7752416666667
7.71721111111111,53.7754861111111
7.71724166666667,53.7757666666667
7.71731666666667,53.7754583333333
7.71708888888889,53.7752583333333
7.71724166666667,53.7757666666667
7.71708055555556,53.7755083333333
7.71732777777778,53.7757555555556
7.71731666666667,53.7754583333333
7.71727222222222,53.7754472222222
7.71720277777778,53.7752416666667
7.71728055555556,53.7756416666667
7.71726388888889,53.7754111111111
7.71730277777778,53.7753777777778
7.71732777777778,53.7757555555556
7.71719444444444,53.775475
7.71720277777778,53.7752416666667
7.71732777777778,53.7757555555556
7.71720277777778,53.7752416666667
7.71706666666667,53.7756416666667
7.71720277777778,53.7752416666667
7.71718611111111,53.7757222222222
7.71719444444444,53.775475
7.71729444444444,53.7754027777778
7.71716388888889,53.7752416666667
7.71716388888889,53.7752416666667
7.71737777777778,53.7756333333333
7.71730277777778,53.7753777777778
7.71706666666667,53.7756416666667
7.71708888888889,53.7752583333333
7.717125,53.7753638888889
7.71728611111111,53.7756305555556
7.71721388888889,53.7754027777778
7.71728611111111,53.7756305555556
7.71721111111111,53.7754861111111
7.71727777777778,53.7756444444444
7.71721388888889,53.7753694444444
7.71721388888889,53.7753694444444
7.71732777777778,53.7757555555556
7.71719444444444,53.775475
7.71737777777778,53.7756333333333
7.71710555555556,53.7753027777778
7.71722194444444,53.7754888888889
7.72281638888889,53.7745441666667
7.71716944444444,53.7755525
7.72271083333333,53.7744972222222
7.71721083333333,53.7755138888889
7.72268888888889,53.7744775
7.71725527777778,53.7755275
7.72272194444444,53.7744972222222
7.72275833333333,53.7745055555556
7.71721388888889,53.7755275
7.71725277777778,53.7755191666667
7.72273583333333,53.7745219444444
7.72261388888889,53.7744722222222
7.72275277777778,53.7745527777778
7.71716083333333,53.7755138888889
7.71724722222222,53.7755358333333
7.71716083333333,53.7755025
7.72271083333333,53.7744972222222
7.71728027777778,53.7756
7.71728027777778,53.7754941666667
7.71720277777778,53.7754941666667
7.72273583333333,53.7744330555556
7.71731083333333,53.7754555555556
7.72251666666667,53.7745358333333
7.72269694444444,53.7744972222222
7.71721083333333,53.7755222222222
7.71719444444444,53.7754694444444
7.71722194444444,53.7754941666667
7.72268055555556,53.7744775
7.72279694444444,53.7745861111111
7.71722194444444,53.7755025
7.72267194444444,53.7745136111111
7.71724972222222,53.7754694444444
7.71708055555556,53.7754386111111
7.72276638888889,53.7742247222222
7.71694444444444,53.7755025
7.71721388888889,53.7754861111111
7.71730277777778,53.7754747222222
7.71718027777778,53.7754861111111
7.71718333333333,53.7755055555556
7.71720277777778,53.7755025
7.72264694444444,53.7744972222222
7.71725277777778,53.7755055555556
7.71746916666667,53.7756413888889
7.72265555555556,53.7744305555556
7.71720527777778,53.7755222222222
7.72272194444444,53.7744972222222
7.72267194444444,53.7745055555556
7.71727222222222,53.7754611111111
7.72260555555556,53.7744747222222
7.71730527777778,53.7588497222222
7.71732222222222,53.7755691666667
7.71725277777778,53.7755305555556
7.71723333333333,53.7754469444444
7.72265805555556,53.7744888888889
7.71720277777778,53.7755025
7.72275277777778,53.7744747222222
7.71725527777778,53.7755275
7.72273583333333,53.7744330555556
7.71719694444444,53.7755441666667
7.72267194444444,53.7742138888889
7.71720277777778,53.7755080555556
7.71742777777778,53.7755969444444
7.71718888888889,53.7754663888889
7.71721083333333,53.7755358333333
7.71731083333333,53.7754972222222
7.71718888888889,53.7755163888889
7.71726083333333,53.7755969444444
7.72286944444444,53.7745025
7.71719694444444,53.7754663888889
7.72273583333333,53.7744663888889
7.71735527777778,53.7756
7.71711388888889,53.7754469444444
7.71690555555556,53.7754330555556
7.71726388888889,53.7755608333333
7.71726388888889,53.7755358333333
7.72268055555556,53.7742055555556
7.72268888888889,53.7742111111111
7.71721638888889,53.7754805555556
7.71724722222222,53.7752638888889
7.71722777777778,53.7754861111111
7.71726083333333,53.7756277777778
7.71731916666667,53.7755080555556
7.72276083333333,53.7741777777778
7.71729166666667,53.7755472222222
7.71722777777778,53.7754941666667
7.71728583333333,53.7755608333333
7.72266944444444,53.7742222222222
7.71727222222222,53.7755858333333
7.71729166666667,53.7755608333333
7.72269444444444,53.7742580555556
7.72267194444444,53.7742277777778
7.72266388888889,53.7742111111111
7.71741916666667,53.7755222222222
7.71728888888889,53.7755358333333
7.71729416666667,53.7755858333333
7.71728333333333,53.7755944444444
7.7227,53.7742111111111
7.72274694444444,53.7741969444444
7.71724138888889,53.7755944444444
7.71727777777778,53.7756
7.71720527777778,53.7754805555556
7.71726083333333,53.7756888888889
7.71725833333333,53.7694138888889
7.71727222222222,53.7755608333333
7.72268611111111,53.7742305555556
7.72269444444444,53.7742388888889
