Longitude,Latitude
11.885830622095,51.5454587866391
11.885830622095,51.5454587866391
11.885830622095,51.5454587866391
11.8859232959887,51.545541316958
11.8859232959887,51.545541316958
11.8859232959887,51.545541316958
11.8859232959887,51.545541316958
11.8859232959887,51.545541316958
11.8859232959887,51.545541316958
11.8859232959887,51.545541316958
11.8859232959887,51.545541316958
11.8859232959887,51.545541316958
11.8859232959887,51.545541316958
11.8859232959887,51.545541316958
11.8859232959887,51.545541316958
11.8859232959887,51.545541316958
11.8859232959887,51.545541316958
11.8859232959887,51.545541316958
11.8859232959887,51.545541316958
11.8859232959887,51.545541316958
11.8859232959887,51.545541316958
11.8854755160228,51.5454629445138
11.8854755160228,51.5454629445138
11.8854755160228,51.5454629445138
11.8854755160228,51.5454629445138
11.8854755160228,51.5454629445138
11.8854755160228,51.5454629445138
11.8854755160228,51.5454629445138
11.8854755160228,51.5454629445138
11.8854755160228,51.5454629445138
11.8854755160228,51.5454629445138
11.8854755160228,51.5454629445138
11.8854755160228,51.5454629445138
11.8854755160228,51.5454629445138
11.8854755160228,51.5454629445138
11.8854755160228,51.5454629445138
11.8854755160228,51.5454629445138
11.8854755160228,51.5454629445138
11.8854755160228,51.5454629445138
11.8854755160228,51.5454629445138
11.8862362433616,51.5451704618184
11.8862362433616,51.5451704618184
11.8862362433616,51.5451704618184
11.8862362433616,51.5451704618184
11.8862362433616,51.5451704618184
11.8862362433616,51.5451704618184
11.8862362433616,51.5451704618184
11.8862362433616,51.5451704618184
11.8862362433616,51.5451704618184
11.8862362433616,51.5451704618184
11.8856705893589,51.5455079675841
11.8856705893589,51.5455079675841
11.8856705893589,51.5455079675841
11.8856705893589,51.5455079675841
11.8856705893589,51.5455079675841
11.8856705893589,51.5455079675841
11.8856705893589,51.5455079675841
11.8856705893589,51.5455079675841
11.8856705893589,51.5455079675841
11.8856705893589,51.5455079675841
11.8856705893589,51.5455079675841
11.8856705893589,51.5455079675841
11.8856705893589,51.5455079675841
11.8856705893589,51.5455079675841
11.8856705893589,51.5455079675841
11.8856705893589,51.5455079675841
11.8856705893589,51.5455079675841
11.8856705893589,51.5455079675841
11.8856705893589,51.5455079675841
11.8856705893589,51.5455079675841
11.8856705893589,51.5455079675841
11.8856705893589,51.5455079675841
11.8856705893589,51.5455079675841
11.8856705893589,51.5455079675841
11.8856705893589,51.5455079675841
11.8856705893589,51.5455079675841
11.8856705893589,51.5455079675841
11.8856705893589,51.5455079675841
11.8856705893589,51.5455079675841
11.8856705893589,51.5455079675841
11.8856705893589,51.5455079675841
11.8856705893589,51.5455079675841
11.8856705893589,51.5455079675841
11.8856705893589,51.5455079675841
11.8859194532706,51.5455168006393
11.8859194532706,51.5455168006393
11.8859194532706,51.5455168006393
11.8859194532706,51.5455168006393
11.8859194532706,51.5455168006393
11.8859194532706,51.5455168006393
11.8859194532706,51.5455168006393
11.8859194532706,51.5455168006393
11.8859194532706,51.5455168006393
11.8859194532706,51.5455168006393
11.8859194532706,51.5455168006393
11.8859194532706,51.5455168006393
11.8859194532706,51.5455168006393
11.8859194532706,51.5455168006393
11.8859194532706,51.5455168006393
11.8859194532706,51.5455168006393
11.8859194532706,51.5455168006393
11.8859194532706,51.5455168006393
11.8859194532706,51.5455168006393
11.8859194532706,51.5455168006393
11.8859194532706,51.5455168006393
11.8859194532706,51.5455168006393
11.8859194532706,51.5455168006393
11.8859194532706,51.5455168006393
11.8859194532706,51.5455168006393
11.8859452518908,51.5455322626303
11.8859452518908,51.5455322626303
11.8859452518908,51.5455322626303
11.8859452518908,51.5455322626303
11.8859452518908,51.5455322626303
11.8859452518908,51.5455322626303
11.8859452518908,51.5455322626303
11.8859452518908,51.5455322626303
11.8859452518908,51.5455322626303
11.8859452518908,51.5455322626303
11.8859452518908,51.5455322626303
11.8859452518908,51.5455322626303
11.8859452518908,51.5455322626303
11.8859452518908,51.5455322626303
11.8859452518908,51.5455322626303
11.8856104297689,51.5454480725717
11.8856104297689,51.5454480725717
11.8856104297689,51.5454480725717
11.8856104297689,51.5454480725717
11.8856104297689,51.5454480725717
11.8856104297689,51.5454480725717
11.8856104297689,51.5454480725717
11.8856104297689,51.5454480725717
11.8856104297689,51.5454480725717
11.8856104297689,51.5454480725717
11.878883,51.545466
11.878883,51.545466
11.878883,51.545466
11.878883,51.545466
11.878883,51.545466
11.878883,51.545466
11.878883,51.545466
11.878883,51.545466
11.878883,51.545466
11.878883,51.545466
11.878883,51.545466
11.878883,51.545466
11.878883,51.545466
11.878883,51.545466
11.878883,51.545466
11.878883,51.545466
11.878883,51.545466
11.878883,51.545466
11.878883,51.545466
11.878883,51.545466
11.878883,51.545466
11.878883,51.545466
11.878883,51.545466
11.878883,51.545466
11.878883,51.545466
11.878883,51.545466
11.878883,51.545466
11.878883,51.545466
11.878883,51.545466
11.878883,51.545466
11.878972,51.545439
11.878972,51.545439
11.878972,51.545439
11.878972,51.545439
11.878972,51.545439
11.878972,51.545439
11.878972,51.545439
11.878972,51.545439
11.878972,51.545439
11.878972,51.545439
11.878972,51.545439
11.878972,51.545439
11.878972,51.545439
11.878972,51.545439
11.881,51.551
11.881,51.551
11.881,51.551
11.881,51.551
11.881,51.551
11.882,51.549
11.882,51.549
11.882,51.549
11.882,51.549
11.882,51.549
11.882,51.549
11.882,51.549
11.882,51.549
11.882,51.549
11.882,51.549
11.882,51.551
11.882,51.551
11.882,51.551
11.882,51.551
11.882,51.551
11.882,51.551
11.882,51.551
11.882,51.551
11.882,51.551
11.882,51.551
11.882,51.551
11.882,51.551
11.882,51.551
11.882,51.551
11.882,51.551
11.882,51.551
11.883,51.547
11.883,51.547
11.883,51.547
11.883,51.547
11.883,51.547
11.883,51.547
11.883,51.547
11.885,51.546
11.885,51.546
11.885,51.546
11.885,51.546
11.885,51.546
11.885,51.546
11.885,51.546
11.885,51.546
11.885,51.546
11.885,51.546
11.885,51.546
11.885,51.546
11.885,51.546
11.885,51.546
11.885,51.546
11.885,51.546
11.885,51.546
11.885,51.546
11.885,51.546
11.885,51.546
11.885,51.546
11.885,51.546
11.885,51.546
11.883,51.549
11.883,51.549
11.884,51.547
11.883,51.547
11.883,51.547
11.883,51.547
11.883,51.547
11.885,51.546
11.885,51.546
11.885,51.546
11.885,51.546
11.881,51.551
11.881,51.551
11.881,51.551
11.881,51.551
11.851,51.52
11.881,51.551
11.881,51.551
11.875,51.55
11.875,51.55
11.875,51.55
11.875,51.55
11.875,51.55
11.875,51.55
11.883,51.551
11.883,51.551
11.883,51.551
11.883,51.551
11.883,51.551
11.883,51.551
11.883,51.551
11.883,51.551
11.883,51.551
11.884,51.553
11.884,51.553
11.884,51.553
11.884,51.553
11.884,51.553
11.884,51.553
11.884,51.553
11.884,51.553
11.884,51.553
11.884,51.553
11.884,51.553
11.884,51.553
11.884,51.553
11.884,51.553
11.884,51.553
11.884,51.553
11.884,51.553
11.884,51.553
11.884,51.553
11.884,51.553
11.884,51.553
11.884,51.553
11.884,51.553
11.884,51.553
11.884,51.553
11.884,51.553
11.884,51.553
11.884,51.553
11.884,51.553
11.884,51.553
11.884,51.553
11.904,51.567
11.884,51.553
11.884,51.553
11.884,51.553
11.884,51.553
11.884,51.553
11.884,51.553
11.88056,51.55006
11.88056,51.55005
11.88056,51.55006
11.88055,51.55006
11.88057,51.55006
11.88057,51.55005
11.88056,51.55006
11.88056,51.55006
11.88056,51.55006
