Gene,log2FoldChange,p_adj,state
AT5G38410,-2.162555999613,9.45745570260125e-36,DOWN
AT4G05180,-2.17456862590639,2.19635171843292e-77,DOWN
AT4G23600,-2.18323528874213,1.83105669987014e-54,DOWN
AT5G20320,-2.18470572069105,0.000489058052540193,DOWN
AT3G11630,-2.18518086060413,2.59470718641063e-75,DOWN
AT1G04570,-2.18907448138446,3.73082256453345e-61,DOWN
AT1G67090,-2.1952228401616,1.54348577874783e-75,DOWN
AT2G41090,-2.20114998303971,5.87809820640527e-43,DOWN
AT5G17460,-2.20117744589138,1.18451205488923e-73,DOWN
AT1G08380,-2.20244228112713,1.63510922799388e-57,DOWN
AT1G02820,-2.21099047829172,5.31687079934107e-51,DOWN
AT2G05380,-2.2176804022164,4.25101017072925e-31,DOWN
AT2G39010,-2.22179860101753,2.29905299087895e-76,DOWN
AT5G58160,-2.22490363859458,2.3860989591642e-35,DOWN
AT2G15970,-2.23515176195199,1.81226017865686e-60,DOWN
AT3G63160,-2.24143492680818,2.8477579536727e-65,DOWN
AT4G32190,-2.25310541425338,1.33183967186264e-49,DOWN
AT3G05730,-2.25818279439187,2.66451685994858e-40,DOWN
AT3G50970,-2.25899194688732,2.66403287055615e-69,DOWN
AT4G24960,-2.26615505302792,8.5481001595796e-85,DOWN
AT2G21650,-2.27211026448434,4.17307192138917e-52,DOWN
AT3G46780,-2.28625709375972,6.31588511312249e-52,DOWN
AT3G02170,-2.28824759195264,3.97064328538716e-05,DOWN
AT5G51720,-2.29031080524481,6.62819253119436e-49,DOWN
AT2G02100,-2.2939763551529,1.07408996354142e-59,DOWN
AT4G27520,-2.30494321218483,1.32367432303593e-62,DOWN
AT3G42320,-2.30637945860911,2.04924844361085e-05,DOWN
AT3G43095,-2.30952665292391,4.9156747944309e-70,DOWN
AT5G11420,-2.31600133900373,8.12689697764117e-41,DOWN
AT5G51990,-2.32284109627481,2.96186078955527e-31,DOWN
AT1G70890,-2.32682095421061,6.12582083304081e-49,DOWN
AT3G44860,-2.32808333244,5.90116753917808e-54,DOWN
AT4G12480,-2.34539591845222,8.35862774895215e-54,DOWN
AT2G05070,-2.35378534611898,1.93007005709363e-68,DOWN
AT3G63140,-2.35563865042072,3.55673588758171e-74,DOWN
AT5G14740,-2.38193278794958,1.18850327140315e-66,DOWN
AT5G52310,-2.38346094938977,7.09978770385458e-68,DOWN
AT4G10340,-2.38773951847271,3.28785647522715e-81,DOWN
AT5G54270,-2.42362321495598,1.63748978661907e-80,DOWN
AT4G21570,-2.43288251448765,3.36693612554924e-64,DOWN
AT1G52220,-2.43615901524278,9.48583323744871e-33,DOWN
AT2G31380,-2.44909090576135,3.15337898081701e-72,DOWN
AT4G12470,-2.46095714953213,1.89354497765952e-63,DOWN
AT5G40390,-2.46556785505453,1.82877680795778e-53,DOWN
AT2G16367,-2.50428020781829,5.87755772712872e-73,DOWN
AT1G20450,-2.50838835423654,1.53974604820036e-90,DOWN
AT3G49220,-2.5742942971755,5.55572392390655e-80,DOWN
AT3G21890,-2.57570149635979,2.11487551597159e-52,DOWN
AT1G15820,-2.60258211653899,2.11626527157489e-79,DOWN
AT2G34430,-2.62730321201435,2.46789554855533e-46,DOWN
AT1G51090,-2.63916192420266,1.10809643133854e-89,DOWN
AT2G35960,-2.64794245174991,3.0972520464199e-57,DOWN
AT5G02160,-2.67224755970916,9.73651637705921e-59,DOWN
AT4G29060,-2.6764423752363,1.03878708456002e-26,DOWN
AT3G45140,-2.68111740565506,2.2608310999474e-81,DOWN
AT2G39470,-2.68148634893712,4.1958138831035e-45,DOWN
AT4G25470,-2.69246934589944,1.07707280481405e-64,DOWN
AT1G55670,-2.71092332241737,9.42184363245908e-90,DOWN
AT4G15440,-2.72646887708707,4.37851623145017e-54,DOWN
AT4G17090,-2.72715464525481,2.42223804204759e-99,DOWN
AT2G29160,-2.74788103660262,4.91812859300576e-70,DOWN
AT1G29395,-2.78559086739729,3.58358196591504e-86,DOWN
AT5G15950,-2.82077826383437,3.60080600244932e-91,DOWN
AT2G21320,-2.82905712298162,1.01088193305419e-67,DOWN
AT2G21150,-2.88604873441699,1.61302645957265e-16,DOWN
AT1G09350,-2.97262283481482,3.28785647522715e-81,DOWN
AT1G29920,-3.02837553804667,1.0785977819203e-74,DOWN
AT3G02380,-3.05179515098228,6.23122628330566e-62,DOWN
AT1G16850,-3.07335426600965,1.02877302872826e-69,DOWN
AT1G29910,-3.16298213859105,5.21402123843211e-65,DOWN
AT3G09580,-3.20844226442957,1.30426186873716e-05,DOWN
AT3G01500,-3.31033984150499,2.31661261902766e-89,DOWN
AT1G29930,-3.33886796355502,1.83372522029862e-89,DOWN
AT3G22120,-3.37755570692622,3.81574652163016e-50,DOWN
AT3G14210,-3.61561163157487,4.29530256702701e-69,DOWN
AT5G44420,-3.6821813230982,7.89534604837345e-55,DOWN
AT4G38770,-3.79689637650753,8.53980124575513e-89,DOWN
AT1G12090,-4.09331953555897,2.73744796381214e-73,DOWN
AT5G47030,-4.95950806601867,7.79934152125572e-17,DOWN
